gene_short_name,FPKM
MOB3C,0.86909
KNCN,0
TAL1,0.627298
-,0
ATPAF1,5.46988
TEX38,0
NENFP1,0
FOXE3,0
CMPK1,3.79087
LINC01389,0
FOXD2-AS1,0.0903891
-,0
RPL21P24,0
ATP6V0E1P4,0
LINC01738,0
FOXD2,0.0764734
POMGNT1,3.54074
LURAP1,0
LINC02794,0
-,0
CYP46A4P,0
-,0
SKINT1L,0
-,0
-,0.0426139
-,0
-,0
TRABD2B,0.843028
-,0
-,0.641689
RPL21P25,0.111828
SLC5A9,0.56713
-,0.0523357
ELAVL4,0.0271035
-,0
ELAVL4-AS1,0
-,0
LINC02808,0.0515516
-,0
-,0
HMGB1P45,0
FCF1P6,0.0975214
DMRTA2,0
-,0
AGBL4,0.0353251
-,0
BEND5,1.09056
-,0
-,0.0222888
AGBL4-AS1,0
AGBL4-IT1,0
-,0
ZNF859P,0
-,0.0540867
MTND2P29,0
CDKN2C,0
-,0
MIR4421,0
MIR6500,0
C1orf185,0
Y_RNA,0
CFL1P2,0
LINC01562,0
RNF11,7.25226
-,2.29619
-,0
FAF1,6.20776
FAF1-AS1,0
RNU6-1026P,0
PHB1P12,0.135327
MRPS6P2,0.199535
SPATA6,1.90144
-,0
PPP1R8P1,0.53409
RNU6-723P,0
RNU4-61P,0
TTC39A,0.428331
TTC39A-AS1,0
RAB3B,6.52684
RNA5SP48,0
-,0
RN7SL290P,0
CALR4P,0
-,0
OSBPL9,0
-,0
-,0
NRDC,20.4221
MIR761,0
GAPDHP51,0.0429224
SLC25A6P3,0
-,0
TSEN15P2,0
TXNDC12,23.7361
-,0
KTI12,8.81756
-,0
TXNDC12-AS1,0
BTF3L4,14.7346
PLA2G12AP1,0.123583
ORC1,10.4291
STIL,9.21722
-,0.343477
EEF1GP7,0
GPX7,2.40524
SHISAL2A,0.110526
COA7,4.55542
NDUFS5P3,0
RN7SL62P,0
ZFYVE9,3.63413
-,0
CC2D1B,1.17262
RN7SL788P,0
-,0.422349
-,0.231059
PDCL3P6,0.0660879
-,0
DNAJC19P7,0
ANAPC10P1,0.314345
-,0.112825
ZYG11A,0.263245
-,0
ZYG11B,1.96673
RNU2-30P,0
RPS13P2,3.02517
RNU6-969P,0
EPS15,5.71522
-,0.173339
RNU6-877P,0
-,0
EPS15-AS1,0
RNU6-1281P,0
ECHDC2,1.45057
-,0
-,0
SLC1A7,0
-,0
-,0
PODN,0.056712
-,0
HIGD1AP11,0
CZIB-DT,0.0260223
EFCAB14-AS1,0
EFCAB14,8.7984
MAGOH,34.859
-,0
-,0
LINC02812,0
-,0
SLC25A3P1,0.0380035
SLC25A3P1,0
-,0
DMRTB1,0.0873831
GLIS1,0.085148
RNU7-95P,0
NDC1,11.8888
-,0
-,0
SCP2,4.73482
TUBBP10,0
RRAS2P1,0
-,0
-,0
-,0
H3P2,0
YIPF1,6.54265
DIO1,0.0127941
IFT25,5.23237
HNRNPA3P12,2.02248
LRRC42,3.66701
LDLRAD1,0.0133008
CPT2,5.8893
-,0
CZIB,14.2798
TMEM59,29.0205
-,0.177001
-,0
-,0
LINC02784,0
-,0
HNRNPA1P63,0
TCEANC2,0.3904
MIR4781,0
COX7BP3,0
MACF1,24.5929
-,0
RNU6-608P,0
RNA5SP44,0
-,0.0956486
HSPE1P8,0
PARS2,1.94686
TTC22,0
-,0.222896
CIMAP2,0
ACOT11,0.177211
FAM151A,0.197719
-,0
MAGOH-DT,0
-,0
-,0
LRP8-DT,0
LRP8,6.04405
-,0
BSND,0.00405693
-,0
CDCP2,0
CYB5RL,0
SSBP3,23.7371
-,0
MRPL37,25.8051
SSBP3-AS1,0
-,0.0974792
MIR4422HG,0.0110307
GYG1P3,0
MIR4422,0
-,0
GOT2P1,0
MTCO2P34,0
RN7SKP291,0
RNU6-830P,0
Y_RNA,0
LINC01755,0
LINC01753,0
PIGQP1,0
PRPF38A,6.23988
TUT4,4.61358
-,0
-,0
-,0
PLPP3,6.21668
RPSAP20,0
LINC01767,0.327852
RPL21P23,0.0923983
RPL23AP85,0
-,0
FYB2,0.0115031
-,0
C8A,0
DHCR24,118.829
-,0
-,0
TMEM61,0
DHCR24-DT,0
-,0
RN7SL713P,0
TACSTD2,0.609748
-,1.62064
PRKAA2,0.426844
-,0.0138641
JUN,5.28154
PCSK9,1.33279
MROH7,0
MROH7-TTC4,0
TTC4,2.17132
C8B,0
DAB1,3.15782
OMA1,1.20149
-,0
-,0.493843
RPS20P5,0
DAB1-AS1,0.266415
-,0.1093
HNRNPA1P6,0.154121
RPS26P15,0.22647
-,0
-,0
-,0.519611
-,0
-,0
-,0
FGGY-DT,0.064095
JUN-DT,0.710605
-,0
-,0
LINC02777,0.0725106
PHB1P3,0.0586728
-,0
-,0
-,0
RN7SL475P,0
C1orf87,0
PGBD4P8,0
LINC02778,0
CYP2J2,0.125424
FGGY,0.738572
-,0
MIR4711,0
-,0
-,0
-,0
USP24,7.1169
PATJ-DT,0.324818
HOOK1,1.69959
PIGPP2,0
RPS15AP7,0
TM2D1,6.02308
LINC01748,0.21357
L1TD1,92.8276
Y_RNA,0
-,6.34354
KANK4,0.0276662
RNU6-371P,0
DOCK7-DT,0.23839
USP1,5.72749
-,0
-,0
LINC01739,0.0262258
-,0
-,0
-,0
-,0
RPSAP65,0
LINC00466,0.0326141
RNA5SP49,0
-,0
ATG4C,0.970874
MIR6068,0
Y_RNA,0
-,0
FOXD3-AS1,170.408
FOXD3,26.7116
ALG6,1.1379
ITGB3BP,8.30802
-,0
-,0
-,0
-,0
-,0
-,0
EFCAB7,0
DLEU2L,0
PGM1,0
-,0.125074
RN7SL488P,0
RNU7-123P,0
RN7SL130P,0
-,0.255619
UBE2U,0
RNU7-62P,0
ROR1,9.04519
-,0.758481
CFL1P3,0.971194
RNU6-809P,0
Y_RNA,0
ROR1-AS1,0.214243
DOCK7,4.06155
ANGPTL3,0
-,0
-,0.0729765
RPL13AP9,0.0896411
-,0
-,0
MRPS21P1,0
CACHD1,1.89596
MIR4794,0
MYSM1,15.6076
DNAJC6,0.300425
RNU2-15P,0
-,0
COX6CP13,0
-,0
-,0
RN7SL854P,0
LEPROT,1.99691
LEPR,0
-,0.11691
-,0.0471432
PATJ,1.55824
RNU6-414P,0
RNU6-1177P,0
LAMTOR5P1,1.28511
RN7SL180P,0.341291
MIR3116-1,0
MIR3116-2,0
DYNLT5,0.0147945
INSL5,0
PDE4B,1.53396
PDE4B-AS1,0
RNU4-88P,0
DNAI4,0.128643
-,0
SLC35D1,1.00441
C1orf141,0
-,0
-,0.0112896
IL23R,0
RNU6-586P,0
RNU4ATAC4P,0
DNAJB6P4,0
AK4,23.8816
RPS29P7,0
RAVER2,4.0641
JAK1,3.4472
LINC01359,0
-,0
-,0
SLC2A3P2,0.300942
-,0.262874
RNU6-1176P,0
MIR3671,0
MIR101-1,0
LINC01702,0
RNU6-1031P,0
-,0
RN7SL392P,0
HNRNPCP9,0
GADD45A,2.26798
IL12RB2,0.0864862
RPS7P4,0.0428418
COX6B1P7,0
ELOCP18,0
-,0
MIER1,2.53028
-,0.382928
RPE65,0.0143812
-,0.00868243
-,0.267636
-,0
LINC01707,0.0972488
LINC02791,0
LINC01758,0
-,0
GNG12,5.67164
RNU7-80P,0
GNG12-AS1,0
WLS,0.142107
-,0
DIRAS3,0
ARL5AP3,0
CTBP2P8,0
MIR1262,0
DEPDC1,4.72552
-,0
DEPDC1-AS1,0.118523
TXNP2,0
SRSF11,6.2073
-,0
ANKRD13C-DT,0.699061
LINC03102,0
SERBP1,87.4584
RNU6-387P,0
-,0.72495
CHORDC1P5,0
CASP3P1,0
ANKRD13C,3.11788
LINC01788,0.0200645
-,0
CTH,0.523281
Metazoa_SRP,0
PTGER3,0.0286316
-,0
LINC02796,0.12549
-,1.38696
RPL31P12,0
RNU6-1246P,0
-,0.323734
KRT8P21,0
RN7SKP19,0
LINC01360,0
LINC02238,0
RNA5SP50,0
-,0
RNU4ATAC8P,0
ZRANB2-AS1,0
ZRANB2,19.6717
MIR186,0
LRRIQ3,0.0255771
ERICH3,0
ERICH3-AS1,0.00538927
-,0
FPGT-TNNI3K,0
FPGT,0.391821
TNNI3K,0
-,0
-,0.245392
LRRC53,0
-,0
-,0
ZRANB2-DT,0
NEGR1,0.517998
-,0
-,0
-,0
NEGR1-IT1,0
GDI2P2,0.743929
RNU6-622P,0
-,0
LHX8,0.112114
LHX8-AS1,0
-,0.0632048
-,0.127564
SLC44A5,0.228676
-,0
RNU6-503P,0
RPL29P5,0
MSH4,0
ASB17,0
-,0
-,0
CRYZ,5.35037
TYW3,3.91392
-,0
TPI1P1,0.734332
RNU6-161P,0
LINC02567,0
ST6GALNAC3,0.460388
-,0.380962
-,0
-,0.165157
ST6GALNAC5,4.0218
MIR7156,0
-,0.155692
-,0.0072064
AK5,0.264637
-,0
RNU7-8P,0
-,0
-,0
NFIA,2.99059
NFIA-AS2,0.0107323
NFIA-AS1,0.408047
PIGK,4.3887
RPL17P6,5.81468
-,0.296513
ACTG1P21,0
SGIP1,0.0602023
-,0
MIR3117,0
LRRC7,0.0878985
LRRC7-AS1,0
SGO1P1,0
-,0
RN7SL538P,0
PIN1P1,0
PIN1P1,0
LRRC40,5.80533
RN7SL242P,0
NEXN-AS1,0
NEXN,0.970145
ZZZ3,8.44627
RNA5SP20,0
RN7SL370P,0
RNFT1P2,0
MGC27382,0
PTGFR,0
-,0
RNA5SP23,0
IFI44L,0.0137537
IFI44,0
-,0
-,0
DNAJB4,1.63936
GIPC2,0
-,4.54194
-,0.0884312
-,0
RNU6-1102P,0
-,0.082433
RNA5SP22,0
-,0
-,0
LINC02792,0
-,0.144864
ADH5P2,0.0503307
-,0
-,0
-,0
-,0
HMGB1P18,0
-,0
HNRNPA1P64,0.157604
-,0
COX6A1P1,0
-,0
LINC01781,0
MTND2P30,0
RPL7P10,0.0336094
-,0.0383774
-,0
RN7SKP247,3.78595
USP33,10.1336
ACADM,0
RABGGTB,32.9459
SNORD45C,0
SNORD45A,0
SNORD45B,0
DLSTP1,0
LINC01362,0
LINC01361,0
-,0
LINC01712,0
ADGRL4,0.0480729
PSAT1P3,0.663991
LINC01725,0.0352329
-,0
-,0
-,0
-,0.0524757
PRKACB-DT,0.284349
NEDD8P1,0
-,0
MIGA1,0.705857
RNA5SP21,0
-,1.25121
NSRP1P1,0.151098
HSPE1P25,0
DNASE2B,0
-,0.0203291
SAMD13,0.157937
-,0
-,0
-,0.0832589
UOX,0
-,0.0296129
-,0
LINC01555,0.00921911
-,0
FUBP1,44.7295
-,0.0193956
LPAR3,6.21277
MCOLN2,0.386015
PRKACB,1.49092
TXN2P1,0.133139
MIR4423,0
-,0.81034
DNAI3,0.044046
MCOLN3,1.24674
RPF1,0
SPATA1,0
-,0
GNG5,111.717
-,0
CTBS,0
Y_RNA,0
SSX2IP,2.88099
-,0
C1orf52,2.28707
SNORD81,0
-,0
CCN1,3.76978
SYDE2,2.7695
LINC02795,0
BCL10,5.92896
BCL10-AS1,0
DDAH1,4.42175
-,0
Y_RNA,0
-,0
RPL7L1P22,0
CLCA2,0
ZNHIT6,1.77408
CLCA1,0.00651009
CLCA4,0
CLCA3P,0
CLCA3P,0
CLCA4-AS1,0.165223
CDCA4P2,0
RPL17P5,0
-,0
COL24A1,0.0361717
RNA5SP51,0
-,0
SELENOF,17.3918
LINC02801,0
LMO4,10.41
LINC01364,0.0343082
RNA5SP52,0
ODF2L,2.08409
MIR7856,0
GTF2B,3.03928
-,0.204679
SH3GLB1,1.32515
GBP3,0
Y_RNA,0
GBP1,0
PTGES3P1,4.36134
GBP2,0
GBP7,0
-,0
-,0.930478
PKN2-AS1,0
-,0
-,0
-,0
RN7SL583P,0
-,0
-,0
RPL36AP10,0
PKN2,2.09855
ELOCP19,0
RNU6-125P,0
-,0
GBP5,0
-,0
-,0
-,0
GBP6,0.022769
CAPNS1P1,0
GBP1P1,0
GBP1P1,0
GBP4,0.0069371
-,0
-,0
-,0
RN7SKP272,0.810643
GEMIN8P4,1.28202
KYAT3,5.40145
RBMXL1,3.86243
-,0
-,0.272111
RNU6-695P,0
-,0
LINC02787,0
SNORD3G,0
BARHL2,0
-,0.027314
HS2ST1,4.62534
-,0
LINC01140,0
-,1.41101
-,1.04586
-,0.308599
-,0
PHKA1P1,0
LINC02609,0.837453
LINC02788,0.278987
LINC01763,0
RPL5P6,0
ADGRL2,7.51235
HNRNPA3P14,0
ARID3BP1,0.0732502
-,0
-,0
MED28P8,0
-,0
-,0
ST13P20,0.0675421
CDC7,3.3775
WDR82P2,0.0784304
-,0
HSP90B3P,0
HFM1,0.377781
FEN1P1,0
Y_RNA,0
ZNF326,2.36138
-,0.345364
EPHX4,0.0982118
LPCAT2BP,0
SETSIP,5.75289
ZNF644,9.90441
-,0
-,0
C1orf146,0.0280458
ACTBP12,0.161246
GLMN,5.20134
BRDT,0.018775
RN7SL824P,0
GFI1,0.0547751
BTBD8,0.141789
GAPDHP46,0
PRKAR1AP1,0
TGFBR3,1.09691
RN7SL653P,0
-,0
RNU6-970P,0
RN7SL692P,0
-,0
RNU6-210P,0
RN7SKP123,0
Y_RNA,0
-,0.144396
LRRC8B,9.5972
-,0
-,0
LRRC8C-DT,0
LRRC8C,0
-,0
LRRC8D,11.4924
-,0
-,0
LRRC8D-DT,0.615957
RPL5,285.94
SNORD21,0
DIPK1A,0
SNORA66,0
-,0
-,0.0213621
MND1P1,0.0743698
-,0.108828
Y_RNA,0
TTLL7,0.327218
TTLL7-IT1,0.186682
RPAP2,0.993932
-,0.0388452
MTF2,3.50784
FNBP1L,11.9934
RNA5SP53,0
CHCHD2P5,0
MTND4P11,0
MTND3P21,0
MTCO3P21,0
MTATP6P13,0
-,0
MTCO2P21,0
MTCO1P21,0
-,0
BCAR3,5.13994
BCAR3-AS1,0
MIR760,0
-,0
GCLM,3.46651
-,0.454982
ABCA4,0.0407152
DNTTIP2,10.5677
-,0.147774
-,0
F3,1.03043
ABCD3,1.52422
CNN3,64.3368
TMED5,4.61385
CCDC18-AS1,0
CCDC18,0
DR1,13.1035
RPL36AP11,0
-,0
-,0
-,0.0103791
LINC01760,0
LINC01650,0
-,0
LINC01761,0
LINC02607,0.00793654
-,0
LINC02790,0.0686354
RNU1-130P,0
LINC01787,0
-,0
UBE2WP1,0
EEF1A1P11,0.123301
RN7SL831P,0
NDUFS5P2,0
RPL7P9,14.4481
RN7SKP270,0
SLC44A3-AS1,0.41616
SLC44A3-AS1,0
KATNBL1P2,0.03792
MIR378G,0
SLC44A3,0.137859
CNN3-DT,1.67283
ALG14,0.1057
-,0
NFU1P2,0
TLCD4,0.30184
TLCD4-RWDD3,0
RWDD3,1.55419
-,0
Y_RNA,0
RWDD3-DT,0.014621
-,0.569292
SNX7-DT,0
LINC01776,0.0399686
ARHGAP29,1.56782
RN7SL440P,0
ARHGAP29-AS1,0
GAPDHP29,0
-,0
RPL21P26,0
SNX7,0.361625
-,0
LINC01708,0
DPYD,0.212234
MIR137HG,0
MIR2682,0
MIR137,0
DPYD-AS1,0
DPYD-IT1,0
SEC63P1,0.075242
RPL26P9,0
-,0
DPYD-AS2,0
-,0
-,0
-,0
HMGB3P10,0
PALMD,0.0115022
RNU4-75P,0
Y_RNA,0
-,0
PLPPR5,0.0543484
PLPPR5-AS1,0
-,0.485422
PLPPR4,0.172813
FRRS1,0.492999
TRMT13,2.48594
LRRC39,0
RTCA,2.4167
MIR553,0
-,0.17943
-,0
CDC14A,1.88311
-,0
BCAS2P2,0.264729
GPR88,0
RPL7AP17,0
LINC01349,0
-,0
RPL36AP12,0
VCAM1,0
EXTL2,8.0599
-,0
AGL,0.837396
DBT,1.78374
RTCA-AS1,0
BRI3P1,0
-,0
RPL23AP90,0
-,0.8862
-,0
-,0
-,0
S1PR1-DT,0
SLC30A7,1.80212
HNRNPA1P68,2.05817
-,0
S1PR1,0.873824
LINC01307,0
PPIAP7,0
LINC01709,0
RPSAP19,1.43156
RNU6-965P,0
-,0.0516768
-,0
-,0
SLC35A3,0.492908
-,0
MFSD14A,7.43405
RNU6-750P,0
RNU6-1318P,0
-,0.804028
-,0
SASS6,2.70994
-,2.64026
-,0
RNPC3-DT,0
RN7SKP285,0
OLFM3,0.12589
RNU6-352P,0
-,0
DNAJA1P5,0
-,0.00405835
AMY2A,0
AMY1A,0
-,0
AMY1B,0
AMYP1,0
AMY1C,0
-,0
THAP3P1,0
THAP3P1,0
FTLP17,0
DPH5,5.16581
DPH5-DT,1.89837
-,0.2779
-,0
CDK4P1,0
SEPTIN2P1,0
MATR3P3,0
-,0.0175043
LINC01677,0
-,0
-,0
-,0
-,0
MTATP6P14,0
MTCO1P14,0
LINC01661,0
LINC01676,0
PRMT6,7.75422
NDUFA4P1,0.652967
RNPC3,0.517211
AMY2B,0.272615
ACTG1P4,0
SLC25A24,5.46813
-,0
NBPF4,0
-,0
-,0
SLC25A24P1,0
-,0
NBPF5P,0
SLC25A24P2,0
-,0
NBPF6,0
-,0
ST13P21,0.0447169
RPL7L1P21,0
NTNG1,1.40122
-,0.399226
HENMT1,1.77348
-,0.0419685
-,0.688253
VAV3,1.63431
MIR7852,0
VAV3-AS1,0
FNDC7,0
-,0
STXBP3,1.74266
-,0.0637377
EEIG2,4.65666
PRPF38B,9.17101
RANP5,0
TAF13,8.70435
TMEM167B-DT,0.333501
TMEM167B,2.01976
SCARNA2,498.579
-,0
-,0.731584
EVI5,1.71333
HMGB3P9,0
-,1.31202
RNU4-59P,0
-,0.73283
H3P3,0
CCNJP2,0.0209742
SARS1,7.53031
WDR47,1.06497
-,0.370232
RPL17P7,2.00876
RPS27P6,0
CFAP276,0.101337
ELAPOR1,0.0115216
MYBPHL,0.0533518
PSRC1,24.7498
PSMA5,6.9208
SYPL2,0.289334
CELSR2,4.14732
SORT1,9.54962
AMIGO1,0.530848
PTBP2,9.58531
ATXN7L2,3.08255
GNAI3,3.13682
-,0
MIR197,0
RNU6V,0
RPL7P8,0
CYB561D1,0.595863
GPR61,0.0533961
-,0
-,0.172019
COL11A1,0.920045
SOD2P1,0.226254
NDUFA5P10,0
LINC01768,0
-,0.138875
-,0.0512831
GSTM4,2.64204
CSF1,0.815569
GSTM5,0
-,0
GSTM3,0.502867
EPS8L3,0
LINC01397,0
UBL4B,0
AHCYL1,9.86007
KCNC4-DT,0.0776665
SLC6A17,0.0239614
SLC6A17-AS1,0
-,0
GSTM2,0.0781484
GSTM1,0
-,0
STRIP1,2.94234
-,0.0809404
-,1.23095
ALX3,0
PROK1,0
-,0
-,0
-,0
CYMP,0
-,0
CYMP-AS1,0
KCNA10,0
LAMTOR5-AS1,7.30681
SLC16A4,0
LAMTOR5,17.0172
RBM15-AS1,0
RBM15,14.1322
-,0
Y_RNA,0
NRBF2P3,0.36239
OR11I1P,0.0650292
CD53,0.225049
-,0.105607
GNAT2,0
-,0
AMPD2,4.1828
CCNT2P1,0.0159421
RNA5SP54,0
-,0
-,0
LRIF1,4.34962
DENND2D,0.513812
CHI3L2,0.00984863
CHIAP1,0
CHIAP2,0
CHIAP2,0
CHIA,0
-,0
-,0
CIMAP3,0.304147
CHIAP3,0
HIGD1AP12,0
PGBP,0
PGBP,0
OVGP1,0.134042
DRAM2,3.27321
-,0
-,0
CEPT1,3.48604
-,0.0906982
UBE2FP3,0.0987342
C1orf162,0.0136591
KCNA3,0.0577683
LINC01750,0.0112491
-,0
WDR77,18.7107
ATP5PB,18.2505
Y_RNA,0
TXNP3,0
-,0
LINC02884,0.215282
CTTNBP2NL,4.27496
MIR4256,0
KCNC4,3.44675
-,0
-,0
MOV10,13.2642
-,0
PPM1J-DT,0.0146039
TAFA3,0
NUTF2P4,0
RHOC,19.0577
-,0
PPM1J,3.56655
WNT2B,0.14155
ST7L,1.40097
-,0.16693
CAPZA1,13.1615
MRPL53P1,0.255703
RNU7-70P,0
-,0
-,0
MAGI3,0.735466
-,0.427679
MTND5P20,0
LRIG2,2.39791
RLIMP2,0
LINC01356,0
SLC16A1,21.4674
-,0
SLC16A1-AS1,0
-,0
AKR7A2P1,0
LRIG2-DT,0
TMIGD3,0
ADORA3,0
RNU6-792P,0
RAP1A,2.19469
LINC01160,0.0417043
KRT18P57,0.0820031
RNU6-151P,0
INKA2,2.7296
-,0
KCND3,0
INKA2-AS1,0
DDX20,5.00851
KCND3-IT1,0
KCND3-AS1,0
OLFML3,18.0026
RPL13AP10,0
-,1.56106
PHTF1,9.54805
-,0.642246
-,0
MRPL57P1,0
-,0
TRIM33,10.6113
-,0.119464
EIF2S2P5,0.0704292
Y_RNA,0
PKMP1,0.0462953
SYT6,6.05225
BCAS2,20.0739
RSBN1,4.29427
PTPN22,0
AP4B1,0
-,0
AP4B1-AS1,0
DCLRE1B,1.7112
BCL2L15,0.0134271
AMPD1,0
RN7SL432P,0
NRAS,12.1877
DENND2C,0.172226
NR1H5P,0
SYCP1,0
TSHB,0
TSPAN2,0.582658
LINC01765,0.045932
-,0.0357271
NGF-AS1,0
NGF,0.937822
-,0
-,0
-,0
ELOCP20,0
CNOT7P2,0
-,0
RN7SL420P,0
-,0
KCNA2,0.160155
KCNA2,0
NHLH2,0.619057
HNRNPA1P43,0.0467932
LINC01649,0.0173861
-,0
SIKE1,7.24261
SLC22A15,0.520911
-,0.044658
LINC01779,0
U3,0
-,0.0176673
MAB21L3,0.0106852
LINC01762,0
-,0
Y_RNA,0
-,0.0616774
-,0
CD58,0.878611
NAP1L4P1,0.173881
MIR548AC,0
VANGL1,1.48258
CASQ2,0
MIR320B1,0
LINC02868,0
GAPDHP64,0
HIPK1-AS1,0
HIPK1,4.43249
NEFHP1,0.00904318
CD2,0.0173107
FTH1P22,0
-,0.192984
ATP1A1,14.1436
ATP1A1-AS1,1.97889
RNU6-817P,0
PTGFRN,5.57652
RNA5SP55,0
CD101,0.451885
CD101-AS1,0
RPS15AP9,0
VTCN1,0.0148557
Metazoa_SRP,0
LINC01525,0
-,0.181462
TRIM45,1.86467
VPS25P1,0
TENT5C-DT,0
IGSF3,4.04749
VDAC2P3,0.034379
-,0
-,0
PNRC2P1,1.20731
TENT5C,0.177161
MAN1A2,1.93874
-,0.0491053
-,0
RNA5SP56,0
PSMC1P12,0
TTF2,6.17799
MIR942,0
-,0
-,0
-,0
TBX15,2.50674
HAO2,0
HAO2-IT1,0
HSD3B2,0
-,0.0697575
GAPDHP74,0
HSD3BP2,0
GAPDHP23,0
HSD3BP1,0
GAPDHP58,0
HSD3B1,0
GAPDHP32,0.0554658
HSD3BP3,0
GAPDHP27,0
HSD3BP4,0
GAPDHP33,0.086142
LINC00622,0.0542275
HSD3BP5,0.0467836
ZNF697,3.69384
GDAP2,2.1039
HMGCS2,0
REG4,0.014265
NBPF7P,0
PFN1P9,0
NOTCH2P1,0
ADAM30,0
WARS2,2.89426
WARS2-AS1,1.02021
WARS2-IT1,0.0446117
RBMX2P3,0.151477
RPS3AP12,0.211333
RPL6P2,0
-,0.487178
LINC01780,0.157583
RNU1-75P,0
RNU6-465P,0
PHGDH,62.045
WDR3,1.26325
SPAG17,0
U1,0
-,0
7SK,0
-,0.240824
-,0
SEC22B,2.17634
NBPF8,0.0151173
PFN1P2,0
PFN1P2,0
-,0
RNVU1-19,0
PPIAL4A,0
-,0
U1,0
LINC00623,2.13324
RNVU1-4,28.4554
-,0
-,0
PDE4DIPP4,0.983761
PDE4DIPP4,0.0628487
-,0
PDE4DIPP2,0.0911048
-,0.0643887
U2,0
7SK,0
-,0
H3P4,1.20543
RPL22P6,0
FCGR1BP,0
FCGR1BP,0
-,0
-,0.00412308
H2BP1,0.0169743
H2BP1,0.363356
-,0
MTIF2P1,0.00606144
NOTCH2NLR,0.0234072
NBPF26,0.0238024
-,0
-,0
-,0
RNA5SP533,0
-,0
KMT2CP3,0
NKAIN1P1,0
-,0
LINC02799,0
-,0
NBPF17P,0
PFN1P12,0
RNU1-114P,0
RNVU1-17,0
RNVU1-23,0
RNVU1-18,0
-,0.444577
EMBP1,0.284282
EMBP1,0
LINC01691,0.325543
-,0
-,0.184692
-,0
FAM91A3P,0.0272137
PDE4DIPP3,0
-,0
LINC02591,0
RNU1-143P,0
FAM72C,0.192515
-,6.69799
SRGAP2D,0.428118
FCGR1CP,0
-,0
-,0
H3-7,4.45431
H2BP2,0
RPL22P5,0
IGKV1OR1-1,0
-,0
-,0
RNA5SP529,0
LINC02802,0
CSDE1,74.1963
RNY1P13,0
PPIAL4E,0
-,0
RNVU1-15,9.86546
AKNAD1,0
CLCC1,3.14833
SPATA42,0
GPSM2,0
-,0
-,0
DRD5P2,0
KMT2CP1,0
KMT2CP2,0
RNVU1-26,0
-,0
RNVU1-2A,0
-,0
PPIAL4F,0
RNVU1-28,0
FAM72B,0
SRGAP2C,0.867426
-,0
SRGAP2-AS1,0.112233
LINC02798,0
-,0
FAM72D,0.308967
-,0
PPIAL4D,0
-,0
RNVU1-14,0
-,1.31577
-,0.182484
RNU1-154P,0
-,0.0245864
RNVU1-31,20.3794
-,0
-,0
PDE4DIPP5,0
NBPF25P,0
NBPF25P,0.0548221
LINC01145,2.58244
LINC01145,0
RNU1-153P,0
-,0
NOTCH2,5.72015
-,0.0235979
PDZK1,0.342651
GPR89A,1.16089
ANKRD35,0.58614
NUDT17,0
PIAS3,7.36811
MIR6736,0
NBPF15,0.763465
PFN1P6,0
ITGA10,0.530754
-,0
HJV,0
-,0.202355
RNVU1-6,30.6897
TXNIP,1.44952
PEX11B,0
-,0
RBM8A,40.8619
LIX1L,0
GNRHR2,0
GNRHR2,0
LIX1L-AS1,0
-,0
POLR3GL,0
ANKRD34A,0.0694689
-,0
-,0
RNU6-1071P,0
NUDT4P2,0
-,0.0917712
SEC22B4P,0
PPIAL4H,0
RNVU1-29,20.3793
-,1.88478
RNVU1-25,0
-,0
LINC01719,0.185558
LINC01632,0
-,0.0578936
KMT2CP1,0
RNA5SP59,0
LSP1P5,0
-,0
-,0
SRGAP2B,0.568287
-,0
-,0.201498
-,0
-,0.070256
RNU1-151P,0
SSBL4P,0.365327
RNVU1-8,0
NBPF13P,0
CD160,0
POLR3C,0
RNF115,3.00336
PRKAB2,3.56551
NBPF12,0.443262
PFN1P8,0.704467
BCL9,11.3002
-,0
-,0.581376
RN7SL261P,0
-,0
-,0
HYDIN2,0
-,0
-,0
-,0.0440181
RNA5SP536,0
-,0
-,0
-,0
GJA8,0
GJA5,0.106099
-,0
-,0.120179
PDZK1P1,0
-,0.207878
-,0.0116123
RNU1-129P,0
RNVU1-7,438.155
PDE4DIPP1,0
GPR89B,1.47328
LINC02805,0.167065
-,0
-,0.018128
RNA5SP57,0
-,0
-,0
-,0
PDIA3P1,0
CHD1L,2.38661
FMO5,0
LINC00624,0.846598
CCT8P1,1.49189
RPL7AP15,0
-,0.0364502
OR13Z1P,0
Y_RNA,0
OR13Z2P,0.252958
OR13Z3P,0
RNVU1-22,0
RNVU1-27,27.3318
NBPF20,0.0266414
PFN1P3,0
RNU6-1171P,0
ACP6,2.34576
SEC22B3P,0
-,0
LINC01138,1.8021
RNVU1-21,0
-,0
LINC02806,0
-,0
Y_RNA,0
-,1.08753
-,1.66569
-,0
-,0
MIR5087,0
-,0
RNVU1-1,0
RNU1-155P,0
MIR6077,0
RNVU1-2,0
-,0.436812
PDE4DIPP6,0
RNVU1-3,13.8089
PPIAL4G,0.0758515
NUDT4B,0
NBPF10,0.123184
NOTCH2NLA,0.11686
-,0
-,0
RNVU1-24,0
SEC22B2P,0
-,9.27727
-,0
-,0.817909
-,0
-,0
7SK,0
PPIAL4C,0.0758744
NBPF11,0.535699
PFN1P4,0.655972
ABHD17AP1,0.116009
-,0
FCGR1A,0
H2BC18,436.649
-,0
H3C13,90.97
LINC00869,2.79508
-,0
-,0
LINC00869,0
